alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,address1,address2,address3,city,country,display_address,state,zip_code,latitude,longitude,categories_num,category_1_alias,category_1_title,category_2_alias,category_2_title,category_3_alias,category_3_title
potbelly-sandwich-shop-denver-7,(720) 214-5480,266.0468774061548,fV0o-H-TbwOEk5J6Rd0dNA,https://s3-media2.fl.yelpcdn.com/bphoto/fndEhACeN_mr0T8432zPHg/o.jpg,False,Potbelly Sandwich Shop,+17202145480,$,3.5,26,"['pickup', 'delivery']",https://www.yelp.com/biz/potbelly-sandwich-shop-denver-7?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1900 16th St,Ste 125,,Denver,US,"['1900 16th St', 'Ste 125', 'Denver, CO 80202']",CO,80202,39.753288,-105.00297,3,sandwiches,Sandwiches,salad,Salad,hotdogs,Fast Food
cafe-byblos-greek-and-lebanese-denver-7,(303) 777-7553,4060.9156798417375,1jwoX_TbnyP5ptPen1tqWg,https://s3-media3.fl.yelpcdn.com/bphoto/7xDQQXE3LWQXTcu32CNJZA/o.jpg,False,Cafe Byblos Greek & Lebanese,+13037777553,$$,4.0,454,"['pickup', 'delivery']",https://www.yelp.com/biz/cafe-byblos-greek-and-lebanese-denver-7?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,400 N Corona St,,,Denver,US,"['400 N Corona St', 'Denver, CO 80218']",CO,80218,39.722206,-104.973754,3,lebanese,Lebanese,mediterranean,Mediterranean,greek,Greek
gozo-denver,(720) 638-1462,4227.149685980213,EFHmtW0THSFH9SIfUYsF3A,https://s3-media4.fl.yelpcdn.com/bphoto/hsj2XmwQSqGsPwmvt0wbNg/o.jpg,False,Gozo,+17206381462,$$,4.0,430,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/gozo-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,30 S Broadway,,,Denver,US,"['30 S Broadway', 'Denver, CO 80209']",CO,80209,39.715948,-104.987132,3,breakfast_brunch,Breakfast & Brunch,tradamerican,American (Traditional),pizza,Pizza
brava-pizzeria-della-strada-denver-3,(303) 835-1611,1185.401687773803,vqCux6fcttAqNhQouWMwkQ,https://s3-media2.fl.yelpcdn.com/bphoto/-utpsfHr0FPRYIFf-gHKTQ/o.jpg,False,Brava! Pizzeria Della Strada,+13038351611,$,4.5,85,"['pickup', 'delivery']",https://www.yelp.com/biz/brava-pizzeria-della-strada-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3200 Pecos St,,,Denver,US,"['3200 Pecos St', 'Denver, CO 80211']",CO,80211,39.7622109,-105.0061274,2,pizza,Pizza,italian,Italian,,
buchi-cafe-cubano-denver,(303) 458-1328,2547.6030983064684,y712F7ZaF8qt2M54p73Bng,https://s3-media2.fl.yelpcdn.com/bphoto/alpEjUqpv_FPbLyMADOS-w/o.jpg,False,Buchi Cafe Cubano,+13034581328,$,4.0,398,"['pickup', 'delivery']",https://www.yelp.com/biz/buchi-cafe-cubano-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2651 W 38th Ave,,,Denver,US,"['2651 W 38th Ave', 'Denver, CO 80211']",CO,80211,39.76944,-105.02031,3,cuban,Cuban,coffee,Coffee & Tea,sandwiches,Sandwiches
huckleberry-roasters-denver,(303) 200-0390,2604.138392306593,5o4GtFIFTI7NWt-7Ig49mg,https://s3-media3.fl.yelpcdn.com/bphoto/JRVWRrDOPOfZnPId5LNFlA/o.jpg,False,Huckleberry Roasters,+13032000390,$,4.5,174,[],https://www.yelp.com/biz/huckleberry-roasters-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,4301 Pecos St,,,Denver,US,"['4301 Pecos St', 'Denver, CO 80211']",CO,80211,39.7754920207246,-105.006748884916,3,cafes,Cafes,coffeeroasteries,Coffee Roasteries,wholesale_stores,Wholesale Stores
snarfs-sandwiches-denver-3,(303) 524-3466,1157.9175289599475,mdhCibtrtoe6niEx33GpIg,https://s3-media3.fl.yelpcdn.com/bphoto/PO4b86v0b3Bwq8UYdm9ZBA/o.jpg,False,Snarf's Sandwiches,+13035243466,$$,3.0,64,"['pickup', 'delivery']",https://www.yelp.com/biz/snarfs-sandwiches-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2425 Broadway,,,Denver,US,"['2425 Broadway', 'Denver, CO 80205']",CO,80205,39.75717,-104.98767,3,salad,Salad,italian,Italian,sandwiches,Sandwiches
teatulia-tea-and-coffee-bar-denver-2,(303) 573-0710,1484.89585755287,eiBf-hHa5ii1B7oK1dOlxw,https://s3-media1.fl.yelpcdn.com/bphoto/GI2WymVhq78sQuldOCsAcg/o.jpg,False,Teatulia Tea & Coffee Bar,+13035730710,$,4.5,127,"['pickup', 'delivery']",https://www.yelp.com/biz/teatulia-tea-and-coffee-bar-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2900 Zuni St,,,Denver,US,"['2900 Zuni St', 'Denver, CO 80211']",CO,80211,39.758726,-105.0154419,2,coffee,Coffee & Tea,sandwiches,Sandwiches,,
billys-gourmet-hot-dogs-denver,(303) 284-2714,1226.5554190283349,5aR-s9jVqNRdDwkqJVwGYw,https://s3-media1.fl.yelpcdn.com/bphoto/UhYVBdm3d1omd7Zm7qUUhQ/o.jpg,False,Billy's Gourmet Hot Dogs,+13032842714,$,3.5,274,['delivery'],https://www.yelp.com/biz/billys-gourmet-hot-dogs-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2445 Larimer St,,,Denver,US,"['2445 Larimer St', 'Denver, CO 80205']",CO,80205,39.75749,-104.98708,1,hotdog,Hot Dogs,,,,
zivix-five-points-denver,(860) 798-0453,1985.8748254319833,YH4Joh3p-q1u-rTdZVx2YQ,https://s3-media2.fl.yelpcdn.com/bphoto/I8gUSmIOtEr1QSg93oXgbg/o.jpg,False,Zivix Five Points,+18607980453,,5.0,9,['delivery'],https://www.yelp.com/biz/zivix-five-points-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2736 Welton St,Ste 103,,Denver,US,"['2736 Welton St', 'Ste 103', 'Denver, CO 80205']",CO,80205,39.75507,-104.97711,1,tradamerican,American (Traditional),,,,
zanzibar-billiards-denver,(303) 308-9999,727.066192007011,nIecLwq92w_jnrbC_lr23A,https://s3-media1.fl.yelpcdn.com/bphoto/7zlVpfq1Nz7Ao3jTl8nMow/o.jpg,False,Zanzibar Billiards,+13033089999,$,3.0,103,[],https://www.yelp.com/biz/zanzibar-billiards-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2046 Larimer St,,,Denver,US,"['2046 Larimer St', 'Denver, CO 80205']",CO,80205,39.75344,-104.9916,3,poolhalls,Pool Halls,bars,Bars,tradamerican,American (Traditional)
the-tailgate-denver,,822.726134951074,bL-r5XhFAUwy1JvJOinDxQ,https://s3-media4.fl.yelpcdn.com/bphoto/23mXOl7KDAg0PPu5WbnZ-A/o.jpg,False,The Tailgate,,$$,3.0,9,[],https://www.yelp.com/biz/the-tailgate-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1000 Chopper Cir,,,Denver,US,"['1000 Chopper Cir', 'Denver, CO 80204']",CO,80204,39.7473978996277,-105.007973983884,1,newamerican,American (New),,,,
denver-wing-shop-denver-3,,787.514738576395,6a4zmNhBzDdcM40xaleoxg,,False,Denver Wing Shop,,,3.5,5,['delivery'],https://www.yelp.com/biz/denver-wing-shop-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,934 16th St,,,Denver,US,"['934 16th St', 'Denver, CO 80202']",CO,80202,39.74685,-104.99462,1,chicken_wings,Chicken Wings,,,,
gyroz-denver-2,(303) 832-1010,2454.3125735642234,w1yt-6MUeY3UrgwH4UUuJQ,https://s3-media4.fl.yelpcdn.com/bphoto/QUiAQ9aoRfIWbyzy6NsQAg/o.jpg,False,Gyroz,+13038321010,$,4.0,138,"['pickup', 'delivery']",https://www.yelp.com/biz/gyroz-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,880 E Colfax Ave,,,Denver,US,"['880 E Colfax Ave', 'Denver, CO 80218']",CO,80218,39.7397327,-104.976699,3,mediterranean,Mediterranean,greek,Greek,hotdogs,Fast Food
beet-box-denver-3,(303) 861-0017,2264.863585506459,Y3Kkt7LeSCBxOPvH0TWgEA,https://s3-media1.fl.yelpcdn.com/bphoto/yCiA7LbkZk4FKKKm99niBw/o.jpg,False,Beet Box,+13038610017,$,4.5,479,['delivery'],https://www.yelp.com/biz/beet-box-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1030 E 22nd Ave,,,Denver,US,"['1030 E 22nd Ave', 'Denver, CO 80205']",CO,80205,39.7494324046242,-104.973808971689,3,bakeries,Bakeries,vegan,Vegan,coffee,Coffee & Tea
the-colorado-pig-rig-denver-2,(303) 999-7929,5181.731647668815,LLavpzLH1-2HN31LESfxkg,https://s3-media3.fl.yelpcdn.com/bphoto/ypw0K49Hmlx-Ght1L4tuuA/o.jpg,False,The Colorado Pig Rig,+13039997929,$,4.5,19,[],https://www.yelp.com/biz/the-colorado-pig-rig-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3600 E 40th Ave,Ste 16,,Denver,US,"['3600 E 40th Ave', 'Ste 16', 'Denver, CO 80205']",CO,80205,39.7723135,-104.9449999,3,foodtrucks,Food Trucks,sandwiches,Sandwiches,tacos,Tacos
crush-pizza-tap-denver-3,(720) 619-3337,1816.83794039346,67EDcfOIpTF97H6ll8BF3w,https://s3-media3.fl.yelpcdn.com/bphoto/HgcCLFF_pvAyowKXroht5g/o.jpg,False,Crush Pizza + Tap,+17206193337,$$,3.5,327,"['pickup', 'delivery']",https://www.yelp.com/biz/crush-pizza-tap-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1200 W 38th Ave,,,Denver,US,"['1200 W 38th Ave', 'Denver, CO 80211']",CO,80211,39.7689824,-105.0009316,3,pizza,Pizza,sandwiches,Sandwiches,chicken_wings,Chicken Wings
daikon-denver-2,(720) 282-3459,3098.5415178300964,YXorpNnZXrPcpTK4GMfQmg,https://s3-media1.fl.yelpcdn.com/bphoto/FEb6eVWpBVffvSeRgB478g/o.jpg,False,Daikon,+17202823459,$,4.0,95,"['pickup', 'delivery']",https://www.yelp.com/biz/daikon-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,211 E 7th Ave,,,Denver,US,"['211 E 7th Ave', 'Denver, CO 80203']",CO,80203,39.7273349672237,-104.984606438042,3,sandwiches,Sandwiches,vietnamese,Vietnamese,asianfusion,Asian Fusion
cebiche-highlands-denver-2,(303) 455-1880,1617.9870341789995,tqcwk9-A8bxIHQqQM_jpqA,https://s3-media2.fl.yelpcdn.com/bphoto/j_gPy5iZN4bhPiWzwE6chg/o.jpg,False,Cebiche Highlands,+13034551880,$$,3.5,201,"['pickup', 'delivery']",https://www.yelp.com/biz/cebiche-highlands-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2257 W 32nd Ave,,,Denver,US,"['2257 W 32nd Ave', 'Denver, CO 80211']",CO,80211,39.762228,-105.014233,2,latin,Latin American,peruvian,Peruvian,,
snarf-s-sandwiches-denver,(303) 702-4444,2199.9532717192724,BZpxKF_xoUtw5Gp4zcCF2w,https://s3-media4.fl.yelpcdn.com/bphoto/EidZ84VjEtxstJJmBMn0Tw/o.jpg,False,Snarf’s Sandwiches,+13037024444,,3.5,11,[],https://www.yelp.com/biz/snarf-s-sandwiches-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2527 Federal Blvd,,,Denver,US,"['2527 Federal Blvd', 'Denver, CO 80211']",CO,80211,39.754122,-105.025631,3,sandwiches,Sandwiches,salad,Salad,soup,Soup
etais-bakery-cafe-denver-15,(303) 295-7700,705.2383740984642,Va_ZftQ621o1vntTAz8FXw,https://s3-media3.fl.yelpcdn.com/bphoto/JefZIxzlbOL3ZZzBrrpeZA/o.jpg,False,Etai's Bakery Cafe,+13032957700,$$,4.0,71,"['delivery', 'pickup']",https://www.yelp.com/biz/etais-bakery-cafe-denver-15?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1001 17th St R-250,,,Denver,US,"['1001 17th St R-250', 'Denver, CO 80202']",CO,80202,39.7486741,-104.9935503,3,breakfast_brunch,Breakfast & Brunch,bakeries,Bakeries,sandwiches,Sandwiches
mestizos-mile-high-eats-denver,(303) 350-8828,929.7710594496754,MyQrZxZ86NWPXdfQdc5C7g,https://s3-media3.fl.yelpcdn.com/bphoto/ZrEM7WwsHAqio3mPyXp16w/o.jpg,False,Mestizos Mile High Eats,+13033508828,$,4.0,36,"['delivery', 'pickup']",https://www.yelp.com/biz/mestizos-mile-high-eats-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2201 Lawrence St,,,Denver,US,"['2201 Lawrence St', 'Denver, CO 80205']",CO,80205,39.75454,-104.98928,2,foodtrucks,Food Trucks,mexican,Mexican,,
dae-gee-korean-bbq-denver-9,(720) 542-3164,3438.4044277808193,NDx_kgu6WxU_PvVUyQh5Ug,https://s3-media1.fl.yelpcdn.com/bphoto/VYrGdH8EJJbXZYHks_SyxQ/o.jpg,False,DAE GEE KOREAN BBQ,+17205423164,$$,3.5,208,['delivery'],https://www.yelp.com/biz/dae-gee-korean-bbq-denver-9?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,460 Broadway,,,Denver,US,"['460 Broadway', 'Denver, CO 80203']",CO,80203,39.7233634,-104.9870999,2,korean,Korean,bbq,Barbeque,,
walters303-pizzeria-and-publik-house-uptown-denver,(303) 864-9000,1866.4617421014314,wWnBybKYcWsco4nVQ0GqJg,https://s3-media4.fl.yelpcdn.com/bphoto/Kwl8DWgNYSkiw2vVWX94VQ/o.jpg,False,Walter's303 Pizzeria & Publik House - Uptown,+13038649000,$$,4.0,264,"['delivery', 'pickup']",https://www.yelp.com/biz/walters303-pizzeria-and-publik-house-uptown-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1906 Pearl St,,,Denver,US,"['1906 Pearl St', 'Denver, CO 80203']",CO,80203,39.746279,-104.979774,2,pizza,Pizza,pubs,Pubs,,
taquitos-jalisco-denver,(720) 709-9889,2613.577899127321,-tkbeBZtF7_0pOgwLbr8cw,https://s3-media3.fl.yelpcdn.com/bphoto/nfQ-_xUZG6Tq-N9YA2Ck5A/o.jpg,False,Taquitos Jalisco,+17207099889,,4.5,7,[],https://www.yelp.com/biz/taquitos-jalisco-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3300 N Downing St,,,Denver,US,"['3300 N Downing St', 'Denver, CO 80205']",CO,80205,39.7635,-104.972946,2,foodtrucks,Food Trucks,mexican,Mexican,,
armenian-shish-kabob-denver,(720) 579-8558,388.3657885329082,BkSzW46iEOPsfGwelzzp9w,https://s3-media3.fl.yelpcdn.com/bphoto/qQYLziIzuLPO4FDA_ff22g/o.jpg,False,Armenian Shish Kabob,+17205798558,$,4.5,13,[],https://www.yelp.com/biz/armenian-shish-kabob-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,16th St Mall between Market & Larimer Sts,,,Denver,US,"['16th St Mall between Market & Larimer Sts', 'Denver, CO 80202']",CO,80202,39.7495947882682,-104.997789320029,2,foodstands,Food Stands,hotdogs,Fast Food,,
rorys-tavern-denver,(720) 638-5595,3498.6308939691708,2esLSBWFEVl50X-4_anstw,https://s3-media4.fl.yelpcdn.com/bphoto/o5fkvLqMoamD78bzKoiQGQ/o.jpg,False,Rory's Tavern,+17206385595,$$,4.5,48,"['delivery', 'pickup']",https://www.yelp.com/biz/rorys-tavern-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,400 Broadway St,,,Denver,US,"['400 Broadway St', 'Denver, CO 80203']",CO,80203,39.722739,-104.987311,3,tradamerican,American (Traditional),irish,Irish,irish_pubs,Irish Pub
ship-tavern-denver-5,(303) 297-3111,1416.0234883637884,fg0ToLv23x3QRXmlx9WX7w,https://s3-media2.fl.yelpcdn.com/bphoto/3sn1hb09a-l6R1Oacj8icg/o.jpg,False,Ship Tavern,+13032973111,$$,3.0,215,['delivery'],https://www.yelp.com/biz/ship-tavern-denver-5?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,321 17th St,,,Denver,US,"['321 17th St', 'Denver, CO 80202']",CO,80202,39.74409,-104.98774,3,tradamerican,American (Traditional),desserts,Desserts,bars,Bars
max-market-denver,(303) 978-9530,753.7595632259846,qUpvmSsFYxkQdnKOLeidnA,https://s3-media4.fl.yelpcdn.com/bphoto/-_JGoEBgWGsoMx4dTSOAPg/o.jpg,False,Max Market,+13039789530,$$,4.0,37,"['delivery', 'pickup']",https://www.yelp.com/biz/max-market-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,2020 Lawrence St,Unit B,,Denver,US,"['2020 Lawrence St', 'Unit B', 'Denver, CO 80205']",CO,80205,39.7526,-104.9907999,3,delis,Delis,grocery,Grocery,sandwiches,Sandwiches
cafe-united-denver,(303) 291-6999,1375.7465664717795,wlLQ-laDWce0o-nmVxfzlg,https://s3-media4.fl.yelpcdn.com/bphoto/09OzeLa809WFTSnT3hOMfA/o.jpg,False,Cafe United,+13032916999,$,4.5,8,"['delivery', 'pickup']",https://www.yelp.com/biz/cafe-united-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,711 Park Ave W,Ste 180,,Denver,US,"['711 Park Ave W', 'Ste 180', 'Denver, CO 80205']",CO,80205,39.75233,-104.98382,3,nonprofit,Community Service/Non-Profit,cafes,Cafes,sandwiches,Sandwiches
the-original-chubbys-denver,(303) 455-9311,1875.669112927745,XvLtX2DIAE2rC0-i0M8oRg,https://s3-media4.fl.yelpcdn.com/bphoto/qloyKSXe5OINiBli7eHCjQ/o.jpg,False,The Original Chubby's,+13034559311,$,3.0,392,[],https://www.yelp.com/biz/the-original-chubbys-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1231 W 38th Ave,,,Denver,US,"['1231 W 38th Ave', 'Denver, CO 80211']",CO,80211,39.7695,-105.00155,3,mexican,Mexican,hotdogs,Fast Food,hotdog,Hot Dogs
uno-mas-taqueria-denver-3,(720) 708-4623,3565.8990439564946,OAq-C2Nb6214refR5DgrBw,https://s3-media4.fl.yelpcdn.com/bphoto/r9QRX9roXFUbrfuTKqgy9g/o.jpg,False,Uno Mas Taqueria,+17207084623,$$,4.0,182,[],https://www.yelp.com/biz/uno-mas-taqueria-denver-3?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,730 E 6th Ave,,,Denver,US,"['730 E 6th Ave', 'Denver, CO 80203']",CO,80203,39.7254099,-104.97786,3,venues,Venues & Event Spaces,desserts,Desserts,tacos,Tacos
kingas-lounge-denver,(303) 830-6922,2728.648369540117,whMF9UFpUrtalDgqr_yENw,https://s3-media2.fl.yelpcdn.com/bphoto/Wx7CkS43cMoVqisaHWcBWA/o.jpg,False,Kinga's Lounge,+13038306922,$$,3.5,250,"['delivery', 'pickup']",https://www.yelp.com/biz/kingas-lounge-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1509 Marion St,,,Denver,US,"['1509 Marion St', 'Denver, CO 80218']",CO,80218,39.7403,-104.97237,2,lounges,Lounges,polish,Polish,,
stack-subs-lodo-denver,(303) 295-7827,356.1940368683204,cL8rbKfItlQOoFzLIQAsdA,https://s3-media3.fl.yelpcdn.com/bphoto/rb3Nq7iNSLUcDYaNqd1i_A/o.jpg,False,STACK Subs LoDo,+13032957827,,4.5,25,"['delivery', 'pickup']",https://www.yelp.com/biz/stack-subs-lodo-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1331 17th St,,,Denver,US,"['1331 17th St', 'Denver, CO 80202']",CO,80202,39.750847,-104.996532,3,sandwiches,Sandwiches,coffee,Coffee & Tea,breakfast_brunch,Breakfast & Brunch
tamales-by-la-casita-denver-2,(303) 477-2899,1824.5231551601207,CnhzXbDpx2-nqureyYXUyQ,https://s3-media4.fl.yelpcdn.com/bphoto/uhKOBIZDrwsxb504qyefKA/o.jpg,False,Tamales By La Casita,+13034772899,$,4.0,187,['delivery'],https://www.yelp.com/biz/tamales-by-la-casita-denver-2?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,3561 Tejon St,,,Denver,US,"['3561 Tejon St', 'Denver, CO 80211']",CO,80211,39.7665405273438,-105.011528015137,3,mexican,Mexican,gluten_free,Gluten-Free,breakfast_brunch,Breakfast & Brunch
east-tao-denver,(720) 667-1190,2628.924129776246,C-7OJJmlpERBVJPcqMkLVA,https://s3-media1.fl.yelpcdn.com/bphoto/-LP6oDDET_uFi2nZuR-JJA/o.jpg,False,East Tao,+17206671190,$,3.5,91,"['delivery', 'pickup']",https://www.yelp.com/biz/east-tao-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,955 Lincoln St,Unit I and H,,Denver,US,"['955 Lincoln St', 'Unit I and H', 'Denver, CO 80203']",CO,80203,39.7313958,-104.9865269,3,ramen,Ramen,chinese,Chinese,asianfusion,Asian Fusion
ballpark-vienna-beef-denver,(303) 292-2847,708.6539844174899,RK0kwgMxXKcQ3ZIR1u4V-Q,https://s3-media4.fl.yelpcdn.com/bphoto/QYWDwwsuzXTTTQKSCtVYaw/o.jpg,False,Ballpark Vienna Beef,+13032922847,$,4.0,78,"['delivery', 'pickup']",https://www.yelp.com/biz/ballpark-vienna-beef-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1312 21st St,,,Denver,US,"['1312 21st St', 'Denver, CO 80205']",CO,80205,39.75403,-104.99182,3,hotdog,Hot Dogs,sandwiches,Sandwiches,italian,Italian
swankys-vittles-and-libations-denver,(303) 297-2399,465.8772061322737,V4-VVlxoqT0jYpm2xyjLVw,https://s3-media4.fl.yelpcdn.com/bphoto/xUamzNHrjXosfe5AQjvZPg/o.jpg,False,Swanky's Vittles And Libations,+13032972399,$,3.0,120,"['delivery', 'pickup']",https://www.yelp.com/biz/swankys-vittles-and-libations-denver?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,1938 Blake St,,,Denver,US,"['1938 Blake St', 'Denver, CO 80202']",CO,80202,39.75369,-104.9946,2,sportsbars,Sports Bars,tradamerican,American (Traditional),,
crescent-city-connection-denver-5,(720) 282-9611,2291.7384077192605,Wkcz6euwIWcA3Vt8c_ieuw,https://s3-media2.fl.yelpcdn.com/bphoto/3cDHOqwDj6JXmQr7L7v43w/o.jpg,False,Crescent City Connection,+17202829611,$$,4.0,8,[],https://www.yelp.com/biz/crescent-city-connection-denver-5?adjust_creative=DvfyQaCaFk8lQg51VhOAfw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=DvfyQaCaFk8lQg51VhOAfw,,,,Denver,US,"['Denver, CO 80211']",CO,80211,39.7562408447266,-105.019538879395,3,catering,Caterers,eventplanning,Party & Event Planning,cajun,Cajun/Creole
